CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC
1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,01MSU9006R,"ESCUELA NORMAL DE RINCÓN DE ROMOS ""DR. RAFAEL FRANCISCO AGUILAR LOMELÍ""",01DNL0002B,"ESCUELA NORMAL DE RINCÓN DE ROMOS ""DR. RAFAEL FRANCISCO AGUILAR LOMELÍ""",1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0001M,UNIVERSIDAD DE LAS CALIFORNIAS INTERNACIONAL,02PSU0041K,UNIVERSIDAD DE LAS CALIFORNIAS INTERNACIONAL,2,PRIVADO,1,PRIVADO,1,95,30,65,77,26,51,24,3,21,24,3,21
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0002L,TECNOLOGICO DE BAJA CALIFORNIA,02PSU0043I,TECNOLOGICO DE BAJA CALIFORNIA CAMPUS TIJUANA,2,PRIVADO,1,PRIVADO,1,5,3,2,3,1,2,14,11,3,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0002L,TECNOLOGICO DE BAJA CALIFORNIA,02PSU0044H,TECNOLOGICO DE BAJA CALIFORNIA CAMPUS ENSENADA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PNL0001G,CENTRO UNIVERSITARIO TIJUANA CAMPUS MEXICALI,2,PRIVADO,1,PRIVADO,1,9,0,9,9,0,9,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PNL0002F,CENTRO UNIVERSITARIO DE TIJUANA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PSU0031D,CENTRO UNIVERSITARIO DE TIJUANA CAMPUS TIJUANA,2,PRIVADO,1,PRIVADO,1,226,61,165,91,26,65,93,35,58,11,2,9
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PSU0040L,CENTRO UNIVERSITARIO  DE TIJUANA CAMPUS ENSENADA,2,PRIVADO,1,PRIVADO,1,75,20,55,36,12,24,5,0,5,6,2,4
2,BAJA CALIFORNIA,6,SAN QUINTÍN,1,SAN QUINTÍN,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PSU0054O,CENTRO UNIVERSITARIO DE TIJUANA CAMPUS SAN QUINTIN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PSU0127Q,CENTRO UNIVERSITARIO DE TIJUANA,2,PRIVADO,1,PRIVADO,1,56,22,34,22,10,12,15,3,12,15,3,12
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0004J,SEMINARIO DIOCESANO DE MEXICALI INSTITUTO SUPERIOR DE FILOSOFIA,02PSU0036Z,SEMINARIO DIOCESANO DE MEXICALI INSTITUTO SUPERIOR DE FILOSOFIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0008F,UNIVERSIDAD IBEROAMERICANA TIJUANA,02PSU0045G,UNIVERSIDAD IBEROAMERICANA TIJUANA,2,PRIVADO,1,PRIVADO,1,90,44,46,14,6,8,50,23,27,8,4,4
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0009E,CENTRO DE ESTUDIOS SUPERIORES DEL NOROESTE,02PSU0078Y,CENTRO DE ESTUDIOS SUPERIORES DEL NOROESTE,2,PRIVADO,1,PRIVADO,1,15,10,5,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0010U,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,02PSU0046F,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,2,PRIVADO,1,PRIVADO,1,373,127,246,59,27,32,183,83,100,16,9,7
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0016O,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",02PSU0039W,ESCUELA SUPERIOR COMERCIO EXTERIOR,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0016O,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",02PSU0117J,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0019L,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,02PSU0020Y,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,2,PRIVADO,1,PRIVADO,1,102,54,48,60,26,34,30,9,21,30,9,21
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0019L,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,02PSU0021X,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,2,PRIVADO,1,PRIVADO,1,97,26,71,64,10,54,80,30,50,74,27,47
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0003T,FACULTAD DE DEPORTES CAMPUS MEXICALI,1,PÚBLICO,3,AUTÓNOMO,1,12,7,5,9,5,4,2,0,2,4,1,3
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0004S,FACULTAD DE ODONTOLOGIA MEXICALI,1,PÚBLICO,3,AUTÓNOMO,1,46,15,31,8,2,6,18,7,11,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0005R,FACULTAD DE CIENCIAS HUMANAS,1,PÚBLICO,3,AUTÓNOMO,1,15,2,13,0,0,0,1,0,1,8,1,7
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0006Q,FACULTAD DE ARTES CAMPUS MEXICALI,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0008O,FACULTAD DE CIENCIAS ADMINISTRATIVAS,1,PÚBLICO,3,AUTÓNOMO,1,183,76,107,28,10,18,93,36,57,105,55,50
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0009N,FACULTAD DE ARQUITECTURA Y DISEÑO,1,PÚBLICO,3,AUTÓNOMO,1,62,16,46,16,3,13,19,3,16,5,1,4
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0010C,FACULTAD DE CONTADURIA Y ADMINISTRACION,1,PÚBLICO,3,AUTÓNOMO,1,16,7,9,6,2,4,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0011B,FACULTAD DE ECONOMIA Y RELACIONES INTERNACIONALES,1,PÚBLICO,3,AUTÓNOMO,1,155,75,80,43,15,28,40,16,24,31,17,14
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0012A,FACULTAD DE PEDAGOGIA E INNOVACION EDUCATIVA,1,PÚBLICO,3,AUTÓNOMO,1,53,17,36,0,0,0,0,0,0,39,12,27
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0013Z,FACULTAD DE CIENCIAS MARINAS,1,PÚBLICO,3,AUTÓNOMO,1,79,21,58,27,5,22,13,3,10,33,14,19
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0014Z,FACULTAD DE CIENCIAS SOCIALES Y POLITICAS,1,PÚBLICO,3,AUTÓNOMO,1,54,28,26,25,14,11,8,5,3,5,3,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0015Y,FACULTAD DE INGENIERIA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0016X,FACULTAD DE TURISMO Y MERCADOTECNIA,1,PÚBLICO,3,AUTÓNOMO,1,13,6,7,7,4,3,4,1,3,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0017W,FACULTAD DE MEDICINA,1,PÚBLICO,3,AUTÓNOMO,1,550,226,324,12,4,8,101,37,64,42,23,19
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0018V,INSTITUTO DE INVESTIGACIONES OCEANOLOGICAS,1,PÚBLICO,3,AUTÓNOMO,1,28,10,18,3,3,0,0,0,0,2,2,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0019U,ESCUELA DE CIENCIAS DE LA SALUD,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0020J,FACULTAD DE CIENCIAS QUIMICAS  E IGENIERIA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0021I,INSTITUTO DE INVESTIGACIONES EN CIENCIAS VETERINARIAS,1,PÚBLICO,3,AUTÓNOMO,1,21,9,12,4,2,2,5,1,4,5,3,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0022H,INSTITUTO DE CIENCIAS AGRICOLAS,1,PÚBLICO,3,AUTÓNOMO,1,25,12,13,11,6,5,4,0,4,3,1,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0023G,FACULTAD DE DERECHO MEXICALI,1,PÚBLICO,3,AUTÓNOMO,1,18,9,9,15,8,7,11,5,6,18,9,9
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0024F,FACULTAD DE ODONTOLOGIA TIJUANA,1,PÚBLICO,3,AUTÓNOMO,1,78,21,57,43,13,30,25,7,18,11,1,10
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0025E,FACULTAD DE MEDICINA Y PSICOLOGIA,1,PÚBLICO,3,AUTÓNOMO,1,35,8,27,16,4,12,20,5,15,23,3,20
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0026D,FACULTAD DE DERECHO TIJUANA,1,PÚBLICO,3,AUTÓNOMO,1,49,18,31,0,0,0,5,2,3,38,16,22
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0027C,FACULTAD DE CIENCIAS,1,PÚBLICO,3,AUTÓNOMO,1,42,19,23,8,3,5,14,7,7,5,1,4
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0028B,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,1,PÚBLICO,3,AUTÓNOMO,1,41,22,19,3,0,3,5,2,3,10,2,8
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0029A,"FACULTAD DE INGENIERIA, ARQUITECTURA Y DISEÑO",1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,3,TECATE,1,TECATE,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0030Q,"FACULTAD DE CIENCIAS DE LA INGENIERÍA, ADMINISTRATIVAS Y SOCIALES",1,PÚBLICO,3,AUTÓNOMO,1,12,6,6,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0031P,FACULTAD DE HUMANIDADES Y CIENCIAS SOCIALES,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0032O,INSTITUTO DE INVESTIGACIONES SOCIALES,1,PÚBLICO,3,AUTÓNOMO,1,9,6,3,0,0,0,0,0,0,1,0,1
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0033N,FACULTAD DE IDIOMAS CAMPUS MEXICALI,1,PÚBLICO,3,AUTÓNOMO,1,49,18,31,20,7,13,29,10,19,18,5,13
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0034M,INSTITUTO DE INGENIERIA,1,PÚBLICO,3,AUTÓNOMO,1,333,185,148,110,60,50,59,38,21,42,27,15
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0037J,INSTITUTO DE INVESTIGACIONES CULTURALES MUSEO,1,PÚBLICO,3,AUTÓNOMO,1,26,8,18,12,5,7,1,0,1,2,1,1
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0038I,FACULTAD DE ENFERMERIA,1,PÚBLICO,3,AUTÓNOMO,1,8,3,5,4,2,2,5,1,4,2,0,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0040X,INSTITUTO DE INVESTIGACION Y DESARROLLO EDUCATIVO,1,PÚBLICO,3,AUTÓNOMO,1,53,10,43,28,4,24,0,0,0,4,1,3
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0041W,ESCUELA DE ENOLOGIA Y GASTRONOMIA,1,PÚBLICO,3,AUTÓNOMO,1,17,11,6,4,3,1,0,0,0,0,0,0
2,BAJA CALIFORNIA,6,SAN QUINTÍN,628,NUEVO CENTRO DE POBLACIÓN PADRE KINO,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0042V,FACULTAD DE INGENIERIA Y NEGOCIOS SAN QUINTIN,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0044T,FACULTAD DE INGENIERIA Y NEGOCIOS GUADALUPE VICTORIA,1,PÚBLICO,3,AUTÓNOMO,1,3,2,1,3,2,1,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0045S,FACULTAD DE CIENCIAS DE LA SALUD,1,PÚBLICO,3,AUTÓNOMO,1,6,1,5,5,1,4,6,2,4,6,1,5
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0046R,FACULTAD DE CIENCIAS DE LA INGENIERIA Y TECNOLOGIA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0047Q,INSTITUTO DE INVESTIGACIONES HISTORICAS,1,PÚBLICO,3,AUTÓNOMO,1,11,8,3,0,0,0,17,9,8,1,1,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0048P,FACULTAD DE DEPORTES ENSENADA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0049O,FACULTAD DE DEPORTES TIJUANA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0050D,FACULTAD DE ARTES EXTENSION ENSENADA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0051C,FACULTAD DE ARTES EXTENSION TIJUANA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0052B,FACULTAD DE IDIOMAS EXTENSION ENSENADA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0020A,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,02USU0053A,FACULTAD DE IDIOMAS EXTENSION TIJUANA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0021Z,CENTRO DE ENSEÑANZA TECNICA Y SUPERIOR,02PSU0003H,DIRECCION DE EDUCACION SUPERIOR E INVESTIGACION CETYS TIJUANA,2,PRIVADO,1,PRIVADO,1,306,148,158,41,13,28,129,66,63,129,66,63
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0021Z,CENTRO DE ENSEÑANZA TECNICA Y SUPERIOR,02PSU0018J,DIRECCION DE EDUCACION SUPERIOR E INVESTIGACION CETYS MEXICALI,2,PRIVADO,1,PRIVADO,1,361,154,207,54,22,32,193,91,102,197,94,103
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0021Z,CENTRO DE ENSEÑANZA TECNICA Y SUPERIOR,02PSU0023V,DIRECCION DE EDUCACION SUPERIOR E INVESTIGACION CETYS ENSENADA,2,PRIVADO,1,PRIVADO,1,128,52,76,24,12,12,93,39,54,93,46,47
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0022Z,UNIVERSIDAD PEDAGOGICA NACIONAL,02DUP0001H,"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 021 MEXICALI",1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,50,16,34,24,6,18,23,12,11,1,0,1
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0023Y,INSTITUTO TECNOLOGICO DE TIJUANA,02DIT0021M,INSTITUTO TECNOLOGICO DE TIJUANA,1,PÚBLICO,1,FEDERAL,1,164,123,41,25,23,2,93,61,32,60,43,17
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0024X,CENTRO DE INVESTIGACION CIENTIFICA Y EDUCACION SUPERIOR DE ENSENADA,02DSU0001E,DIVISION DE OCEANOLIGIA,1,PÚBLICO,1,FEDERAL,1,167,73,94,41,11,30,34,13,21,34,13,21
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0024X,CENTRO DE INVESTIGACION CIENTIFICA Y EDUCACION SUPERIOR DE ENSENADA,02DSU0002D,DIVISION DE FISICA APLICADA,1,PÚBLICO,1,FEDERAL,1,250,163,87,77,50,27,65,38,27,65,38,27
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0024X,CENTRO DE INVESTIGACION CIENTIFICA Y EDUCACION SUPERIOR DE ENSENADA,02DSU0003C,DIVISION DE CIENCIAS DE LA TIERRA,1,PÚBLICO,1,FEDERAL,1,71,28,43,13,4,9,18,13,5,18,13,5
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0024X,CENTRO DE INVESTIGACION CIENTIFICA Y EDUCACION SUPERIOR DE ENSENADA,02DSU0005A,DIVISION DE BIOLOGIA EXPERIMENTAL Y APLICADA,1,PÚBLICO,1,FEDERAL,1,119,53,66,30,15,15,26,10,16,26,10,16
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0025W,"EL COLEGIO DE LA FRONTERA NORTE, A.C.",02DSU0004B,"EL COLEGIO DE LA FRONTERA NORTE, A.C.",1,PÚBLICO,1,FEDERAL,1,105,45,60,105,45,60,126,57,69,101,46,55
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0026V,CENTRO DE INVESTIGACION Y DESARROLLO DE TECNOLOGIA DIGITAL DEL IPN,02DPN0001Y,CENTRO DE INVESTIGACION Y DESARROLLO DE TECNOLOGIA DIGITAL DEL IPN,1,PÚBLICO,1,FEDERAL,1,22,18,4,3,3,0,3,2,1,10,10,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0027U,ESCUELA DE TRABAJO SOCIAL DE TIJUANA,02PSU0002I,ESCUELA DE TRABAJO SOCIAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0029S,INSTITUTO TECNOLOGICO DE MEXICALI,02DIT0022L,INSTITUTO TECNOLOGICO DE MEXICALI,1,PÚBLICO,1,FEDERAL,1,5,4,1,0,0,0,3,2,1,3,2,1
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0030H,INSTITUTO TECNOLOGICO DE ENSENADA,02DIT0023K,INSTITUTO TECNOLOGICO  DE ENSENADA,1,PÚBLICO,1,FEDERAL,1,25,22,3,8,7,1,0,0,0,1,1,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0031G,"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 022 TIJUANA",02DUP0002G,"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 022 TIJUANA",1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,46,10,36,46,10,36,30,4,26,0,0,0
2,BAJA CALIFORNIA,6,SAN QUINTÍN,119,EJIDO NUEVO BAJA CALIFORNIA,02MSU0031G,"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 022 TIJUANA",02DUP0003F,UNIDAD UPN TIJUANA (025) SUBSEDE SAN QUINTIN,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0031G,"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 022 TIJUANA",02DUP0004E,UNIDAD UPN TIJUANA (024) SUBSEDE ENSENADA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0033E,"BENEMERITA ESCUELA NORMAL ESTATAL, PROFESOR JESUS PRADO LUNA",02ENL0006W,"BENEMERITA ESCUELA NORMAL ESTATAL, PROFESOR JESUS PRADO LUNA",1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0035C,UNIVERSIDAD ESTATAL DE ESTUDIOS PEDAGOGICOS,02ENL0001A,UNIVERSIDAD ESTATAL DE ESTUDIOS PEDAGOGICOS,1,PÚBLICO,2,ESTATAL,1,68,17,51,39,14,25,28,7,21,28,7,21
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0035C,UNIVERSIDAD ESTATAL DE ESTUDIOS PEDAGOGICOS,02ENL0002Z,UNIVERSIDAD ESTATAL DE ESTUDIOS PEDAGOGICOS,1,PÚBLICO,2,ESTATAL,1,68,18,50,28,9,19,36,6,30,36,6,30
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0036B,EDUCACION SUPERIOR DEL PACIFICO,02PSU0047E,EDUCACION SUPERIOR DEL PACIFICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
